song_id	line_id_1	line_id_2	rhyme_type	rhyme_lang	long_binary	transcr1	last_word_1	last_syll_1\last_vowel_1	transcr2	last_word_2	last_syll_2\last_vowel_2
1	4-4	4-2	exact_family rhyme	en_en	False	wˌɛn ˈaɪ  ˈɛm sˈɪŋkɪŋ ɐlˈoʊn		ɡoʊld	oʊ	nʌt ju hɐ kʲe pʲinnɐ tʌn ɡˈoʊld		loʊn	oʊ
1	5-1	5-2	rhyme_additive/subtractive rhyme	ko_en	False	ʌnɨ nɐl nɛ kʲe nɐtʰɐnɐ t͡ɕʰʌnsɐ		sɐ	ɐ	teljʌgɐ t͡ɕwʌ nʌ i hˈoʊmtaʊn		taʊn	a
1	5-2	5-1	rhyme_additive/subtractive rhyme	ko_en	False	teljʌgɐ t͡ɕwʌ nʌ i hˈoʊmtaʊn		sɐ	ɐ	ʌnɨ nɐl nɛ kʲe nɐtʰɐnɐ t͡ɕʰʌnsɐ		taʊn	a
1	6-2	6-3	exact_perfect rhyme	ko_ko	False	kʲiɾi ʌpsʌs͈ʌ		s͈ʌ	ʌ	t͡ɕuk ʌdo t͡ɕot ɐs͈ʌ		s͈ʌ	ʌ
1	6-3	6-2	exact_perfect rhyme	ko_ko	False	t͡ɕuk ʌdo t͡ɕot ɐs͈ʌ		s͈ʌ	ʌ	kʲiɾi ʌpsʌs͈ʌ		s͈ʌ	ʌ
1	7-2	7-3	exact_perfect rhyme	ko_ko	False	nɐ ɾɨl guɦɐʌ t͡ɕuʌ		t͡ɕuʌ	u	nɛ sonɨl ɟɐp ɐ t͡ɕuʌ		t͡ɕuʌ	u
1	7-2	7-5	exact_additive/subtractive rhyme	ko_en	False	nɐ ɾɨl guɦɐʌ t͡ɕuʌ		t͡ɕuʌ	u	aɪ nˈoʊ ˈaɪ lˈʌv juː		ju	u
1	7-3	7-2	exact_perfect rhyme	ko_ko	False	nɛ sonɨl ɟɐp ɐ t͡ɕuʌ		t͡ɕuʌ	u	nɐ ɾɨl guɦɐʌ t͡ɕuʌ		t͡ɕuʌ	u
1	7-3	7-5	exact_additive/subtractive rhyme	ko_en	False	nɛ sonɨl ɟɐp ɐ t͡ɕuʌ		t͡ɕuʌ	u	aɪ nˈoʊ ˈaɪ lˈʌv juː		ju	u
1	7-5	7-2	exact_additive/subtractive rhyme	ko_en	False	aɪ nˈoʊ ˈaɪ lˈʌv juː		t͡ɕuʌ	u	nɐ ɾɨl guɦɐʌ t͡ɕuʌ		ju	u
1	7-5	7-3	exact_additive/subtractive rhyme	ko_en	False	aɪ nˈoʊ ˈaɪ lˈʌv juː		t͡ɕuʌ	u	nɛ sonɨl ɟɐp ɐ t͡ɕuʌ		ju	u
1	8-1	8-2	full_repetition	en_en	False	sˈeɪ juː lˈʌv mˌiː				sˈeɪ juː lˈʌv mˌiː			
1	8-1	8-3	exact_perfect rhyme	en_ko	False	sˈeɪ juː lˈʌv mˌiː		mi	i	segʲe i k͈ɨkk͈ɐɟi		ɟi	i
1	8-1	8-4	rhyme_additive/subtractive rhyme	en_en	False	sˈeɪ juː lˈʌv mˌiː		mi	i	ˈɔːl ɔːɹ nˈʌθɪŋ		θɪŋ	ɪ
1	8-2	8-1	full_repetition	en_en	False	sˈeɪ juː lˈʌv mˌiː				sˈeɪ juː lˈʌv mˌiː			
1	8-2	8-3	exact_perfect rhyme	en_ko	False	sˈeɪ juː lˈʌv mˌiː		mi	i	segʲe i k͈ɨkk͈ɐɟi		ɟi	i
1	8-2	8-4	rhyme_additive/subtractive rhyme	en_en	False	sˈeɪ juː lˈʌv mˌiː		mi	i	ˈɔːl ɔːɹ nˈʌθɪŋ		θɪŋ	ɪ
